3360:533,1462,2462,8836,10220,21562,32005,46994,57321,87621
3374:17,44,436,2153,2275,2481,3167,4839,10163,20664
3376:8,15,17,58,84,236,402,5847,7218,8910
3383:1655,1803,1825,2462,2573,3177,8836,21162,24450,42173
3386:58,483,4326,6353,16159,19264,67710,74191,88401,95668
3411:17,358,7926,8772,21354,35541,41629,47396,48805,76490
3412:3544,4095,4667,5086,5586,5606,5665,6961,39326,95322
3413:500,18123,24348,28805,73398,121854
3416:
3419:
3421:3,6,15,17,21,65,76,84,1357,3131
3423:2500,2606,2792,4058,4401,5512,8859,9498,22610,95322
3426:1527,1539,3107,3172,4755,4825,7457,9877,75158,121938
3428:533,1462,2379,3423,4017,4194,8283,22871,88915,89740
3429:86,138,162,236,285,301,348,986,2579,2770
3431:76,1352,2656,3350,4802,5772,6879,14636,20138,34874
3432:719,7087,12614,24262,33855,49001,54729,64423,98261,106791
3450:1871,3056,11535,28672,122437
3453:58,81,86,138,162,182,301,1245,1462,5586
3475:1352,2635,2795,9568,10629,15816,23200,26245,85072,116777
3478:21,40,61,146,157,182,221,273,294,1578
3479:3,17,21,58,65,70,162,616,710,1353
3480:162,3788,9574,14357,15811,22165,37426,67029,67240,113972
3490:22,32,84,86,114,119,2751,13112,56020,80894
3500:774,782,1099,1446
3514:81,138,236,1468,1788,3103,3972,4996,5860,30756
3529:875,891,10125,10168,12230,19478,22109,34355,61955,69512
3546:22,875,2647,2751,13112,33376,56020,59808,80894,115176
3547:40,262,302,394,616,917,1100,4828,58990,93060
3551:892,1064,1357,2960,3323,4326,6810,10012,18558,24192
3557:40,611,2194,3299,6088,6642,22320,38444,68520,110592
3572:2643,2792,2804,3544,3687,7422,8261,8859,11556,12640
3579:22,135,2751,3148,5586,6708,13112,39326,56020,80894
3580:947,3176,5446,5665,5847,6240,8261,14153,14898,105614
3593:361,385,457,687,3092,4569,4708,8857,11281,100805
3599:2500,5997,13416,13694,29108,35922,41938,69823,94233,120078
3609:21,65,616,710,2606,3011,4802,6600,6879,84624
3610:17,29,58,116,117,239,301,302,356,3587
3613:1335,1539,2381,3098,6328,10260,12093,13174,21624,45746
3628:698,1446,5254,6609,9381,12010,13518,13660,45010,122099
3656:
3657:21,65,616,710,875,1353,1462,1871,4540,5308
3663:
3674:58,182,225,875,2881,45428,51725,70531,78944,100663
3684:669,2489,2500,2894,2943,3176,4917,11695,17992,22032
3685:17,37,245,301,354,601,908,2098,11829
3686:508,1133,1245,2951,3681,4113,12358,29112,57392,81311
3692:219,535,1351,1460,2462,2513,2548,3148,5867,8836
3694:17,21,22,65,135,224,294,345,3176,105614
3701:1077,5264,10669,10743,12469,19188,25217,30727,39042,80266
3702:182,2342,2602,3176,3233,3941,10652,16132,40059,105614
3717:70,94,123,669,1716,26294,51422,85486
3721:70,76,84,721,749,3435,27264,71676,84730,109657
3728:21,135,3148,6708,6759,30710,37602,53575,62595,72250
3735:6,8,21,40,62,65,70,138,224,294
3736:22,40,58,61,94,135,162,182,273,294
3737:385,875,891,1272,2500,3092,4679,4862,5446,72964
3751:22,866,2328,2751,3176,3307,13112,56020,80894,105614
3752:2318,2798,3584,4035,5024,5211,24724,29701,118487,120890
3800:40,58,65,81,162,182,273,294,2881,45428
3811:34,70,88,352,509,802,15663,16947,32742,114491
3820:
3840:58,62,101,168,289,352,361,554,4665,87164
3846:3,17,40,45,58,61,73,94,120,182
3849:8,533,2379,2520,3423,5975,6075,7926,8360,13341
3850:2566,3148,3876,6708,11486,30710,37602,53575,62595,72250
3857:
3859:8,11,15,17,23,48,285,348,986,1568
3862:135,168,1400,1528,2103,3713,4308,25710,27026,77271
3888:15,17,29,65,66,84,117,1462,2379,3423
3911:
3921:8,44,81,571,1262,1462,5481,10660,29639,52513
3929:29,225,441,678,931,947,1002,9354,19547,46354
3930:8,22,58,76,101,162,182,273,294,1462
3934:226,238,1609,1730,2247,2407,9354,41512,42440,112811
3947:3,6,7,14,58,84,94,103,194,205
3950:116,795,924,1592,3450,12508,31496,39071,115997,122384
3962:76,189,251,380,664,710,1002,1803,1825,1923
3974:76,1462,2352,2379,2462,3423,4383,5386,11259,18774
3975:8,17,2258,2303,2656,3042,3770,6504,7008,14636
3988:8,17,18,29,32,58,62,65,356,645
4001:61,605,875,891,5113,9284,10758,13360,18540,26570
4006:
4007:135,168,508,1400,1528,2881,3058,3176,45428,105614
4008:81,1381,1884,2381,2525,3939,31439,56456,87651,103436
4009:8,168,287,650,892,1276,1558,2481,2669,10163
4028:18,22,952,1086,2751,7905,13112,14035,56020,80894
4031:29,32,103,866,931,2374,21224,26350,54284,76497
4035:236,385,2885,3044,3092,3098,3132,12093,83762,86125
4053:22,58,162,182,273,294,2751,13112,56020,80894
4064:3,40,62,70,138,182,273,294,409,429
4067:6,17,58,76,84,162,182,273,294,947
4068:22,2139,2751,6531,8261,13112,15918,38537,56020,80894
4069:22,30,41,70,101,106,116,143,236,238
4075:650,1279,2140,2249,2567,10809,23956,34020,37405,53332
4076:
4084:3,17,29,48,84,322,363,430,564,10236
4091:40,76,546,564,698,826,2843,4017,4413,8970
4098:654,2703,9745,20366,22310,41405,71232,93404,99635,103865
4103:378,3676,3913,5707,8139,11695,13043,38904,90709,94631
4104:81,385,2885,3092,3132,3150,11379,22610,83762,86125
4124:17,21,22,2751,5997,13112,13416,13694,56020,80894
4132:4067,13531,22317,35207,40857,47674,74096,87326,95823,106068
4134:22,2751,3176,3438,5586,13112,39326,56020,80894,105614
4138:6,17,22,29,58,61,2751,13112,56020,80894
4140:6,238,385,658,892,1345,1357,2960,3092,3323
4149:298,861,3713,7138,7844,10546,25710,27026,38231,53892
4158:22,86,135,168,1400,2318,2751,13112,56020,80894
4164:17,33,669,738,11800,12791,51035,64628,82549,97808
4167:22,2318,2751,2798,5586,13112,24724,56020,80894,118487
4171:138,302,654,866,978,1009,1334,1825,25261,123026
4177:182,352,731,1069,2021,2967,4048,10038,23317,100110
4179:58,65,70,81,119,131,138,146,157,2436
4184:18,21,65,70,162,616,710,952,1086,1353
4190:8,40,347,518,670,866,885,4558,14021,72363
4209:2792,3880,4035,5446,6625,9498,23025,26925,30372,30379
4210:3,17,18,29,1550,4800,14035,27705,37486
4211:81,2547,4058,5586,6961,9381,10891,13518,34472,39326
4213:45,84,97,162,189,239,322,357,43002,48155
4223:
4237:22,58,162,182,2318,2328,2751,13112,56020,80894
4242:17,106,1114,2815,2816,6657,7624,13419,46571,50156
4248:225,866,875,891,3299,9443,22320,66130,78944,97414
4249:375,918,13386,16250,29524,47050,49169,86096,111016,112750
4265:22,875,891,2751,5446,5586,13112,39326,56020,80894
4269:17,96,669,1580,3425,5305,5382,16246,51408,69872
4273:1044,64344
4275:6,17,61,598,616,1305,5249,8359,15871,17409
4277:8,17,48,70,76,81,301,9044,11740,100041
4281:3,17,21,47,58,61,76,84,302,3148
4301:6,11,17,48,96,245,254,298,302,9171
4303:6,17,225,366,605,1127,28909,54672,58813,76043
4304:8,15,22,45,73,2374,2751,13112,56020,80894
4344:168,5398,20428,43965,65960,74653,85913,86351,98473,114913
4353:81,3148,5229,6708,6759,30710,37602,53575,62595,72250
4357:1462,2379,3423,4017,4194,6075,8283,22871,88915,89740
4365:15,17,76,244,385,892,4067,17750,25636,26518
4371:17,40,58,61,162,182,273,294,3098,12093
4372:84,97,122,285,289,5661,8130,9894,65785,110849
4399:278,1196,1384,2614,3522,5975,6364,8691,13061,14190
4400:8,21,22,65,225,2751,13112,56020,78944,80894
4407:56,58,84,119,135,168,1400,1528,2103,2407
4424:1462,2379,3423,4017,4194,8283,22871,33741,88915,89740
4426:2481,10163
4436:247,285,2391,2635,2855,3672,5522,5545,8563,30669
4453:226,238,1730,2247,2292,2407,2465,16755,25878,41512
4457:48,155,327,1633,2374,8945,18937,21344,21406,23309
4458:225,866,3130,4665,5349,5446,7593,37446,66130,78944
4466:8,17,182,347,730,731,899,901,1001,3360
4469:17,22,29,30,106,131,223,254,361,905
4482:
4507:37,84,787,2021,2528,2937,9044,12160,27887,100041
4514:
4517:40,16804,21529,26922,31789,45858,64972,65658,95513,114332
4519:866,2407,2436,2509,2643,2822,3609,4405,8859,22610
4522:70,146,226,521,594,805,947,2743,4401,5169
4530:17,101,138,361,650,2842,14893,43788,56165,104869
4537:2302,4675,24110,29963,48494,60459,64759,73073,92919,103244
4543:58,162,182,273,669,734,1580,16246,44591,53071
4562:866,3311,4974,11591,32997,40263,46459,54744,110476,121666
4578:
4588:48,2374,3148,6708,6759,30710,37602,53575,62595,72250
4618:8,21,58,65,103,162,182,273,294,616
4633:22,2318,2751,2798,5586,13112,24724,56020,80894,118487
4637:17,2323,2462,3450,8836,10220,19459,30126,35672,47581
4640:
4641:39,236,542,611,776,901,1566,2566,3876,4959
4642:94,238,429,450,542,616,790,875,891,1352
4651:17,224,294,345,407,616,650,749,1245,1558
4665:84,533,1462,2379,3423,4194,8283,22871,88915,89740
4666:866,2500,2643,2792,3450,5113,6208,7416,8261,10652
4682:3176,5997,13416,13694,29108,35922,41938,69823,94233,120078
4687:38088
4692:176,1245,3359,9932,11477,15746,25308,39798,69007,109809
4696:76,827,3443,3664,4556,6153,10166,15760,28086,88808
4702:17,29,58,76,301,302,564,654,736,3223
4730:
4736:247,353,2391,2635,8563,30669,34038,35500,121169,122538
4745:17,81,322,361,866,1064,1089,1696,3558,37554
4749:17,418,790,19694,52700,55776,68436,77819,101388,116699
4751:
4760:22,2566,2751,3176,3876,4028,13112,56020,80894,105614
4762:8,44,667,787,1077,1127,2728,9354,22375,112304
4767:17,285,363,596,1709,2381,2547,5991,10891,87651
4774:22,385,875,891,2500,2751,3092,13112,56020,80894
4779:3,17,40,58,61,162,182,273,294,3148
4788:22,356,861,2318,2751,13112,52911,56020,72306,80894
4789:81,866,2792,2799,6861,8859,9777,11159,94727,108469
4794:297,441,764,774,815,1352,2996,3464,3789,4372
4796:236,402,6075,6259,7715,12045,42621,46035,64129,106318
4797:44,48,131,176,1609,9354,19556,42440,53346,112811
4802:6,94,450,542,616,790,7115,9414,10807,12154
4816:1163,2318,2589,2798,2935,5636,9307,24724,118487,119732
4831:22,327,1119,1410,2751,7549,13112,21503,56020,80894
4834:18,1064,2318,2500,2582,2711,4063,6353,33022,103728
4852:237,273,425,508,564,6353,6545,16159,67710,95668
4863:8,17,371,658,4372,7132,8009,14754,31868,63216
4870:931,3148,6708,6759,8261,30710,37602,53575,62595,72250
4875:3,58,76,84,612,4665,5308,5997,10344,13658
4889:58,162,182,273,294,2832,3148,11178,16258,123028
4894:72,168,4935,5494,9431,12017,17308,38295,49581,88028
4898:347,2528,3772,4095,5019,5753,23985,33741,49565,68723
4910:2843,2848,4117,5365,6018,13509,24393,53672,71149,96010
4919:32,285,348,704,1164,4670,5716,41000,63183,76338
4926:787,2342,2566,3233,3876,3941,4067,13531,16132,40059
4934:22,298,2751,3992,10652,13112,43002,48155,56020,80894
4935:94,669,875,891,4261,5113,15637,23984,66745,104033
4944:17,39,236,542,2328,3307,4815,8042,11486,15408
4946:17,2429,2998,3546,8625,9693,15781,22187,41804,114415
4949:217,225,780,25907,32374,48242,49452,81820,101758,122302
4951:22,2751,3438,4569,5586,13112,27295,39326,56020,80894
4956:3704,8213,25894,39542,70623,75594,109056,116067
4961:135,168,327,1119,1400,1410,1528,2103,7549,21503
4984:2333,2407,2436,2500,6587,6850,8261,8954,17227,94727
4986:
4991:32,302,669,3023,3299,22320,23922,31597,42294,56595
4992:
4998:17,29,94,357,875,891,9458,11290,41679,83509
5001:
5002:866,3098,3176,3544,5586,8859,12093,39326,105614,108469
5006:3,22,58,76,162,2751,2911,13112,56020,80894
5007:453,802,3176,4357,4839,5586,6207,17093,39326,105614
5011:17,225,385,875,891,2500,3092,3176,78944,105614
5015:2500,3176,4401,4818,5586,9836,10652,13944,39326,105614
5018:101,225,238,564,1535,3076,3651,5223,8563,8913
5031:32,65,70,81,96,124,238,452,875,891
5039:347,385,670,885,2532,2832,2911,14021,16258,72363
5040:13,131,226,289,301,361,3288,5841,21334,68493
5047:17,224,294,4569,4708,5024,8857,36630,42292,51092
5048:866,3150,3640,8264,11379,16454,35201,51653,88084,117789
5079:96,568,749,888,1475,1476,1866,18768,66703,84834
5086:17,29,48,58,70,162,182,866,3058,19323
5088:669,1462,2379,3423,4017,4194,8283,22871,88915,89740
5089:17,2292,2318,2798,7715,24724,34010,43917,91397,118487
5090:17,97,116,219,224,495,910,1446,1494,68076
5097:207,2465,3176,4121,5066,5985,11293,13120,39840,105614
5107:8,40,48,76,103,332,377,409,748,1077
5108:76,508,1133,2500,2951,3176,5889,94525,101706,105614
5119:58,61,84,133,301,1102,2479,4095,8066,11754
5120:22,1696,2751,4308,11992,13112,56020,67999,77271,80894
5129:1276,2500,2669,2894,3201,4403,6840,8194,17396,76494
5147:8,58,61,65,76,81,162,187,238,363
5148:226,866,2407,2822,3609,5980,8261,8859,8954,108469
5176:22,135,356,2751,13095,13112,40821,56020,80894,86912
5180:3157,4284,10178,17527,18658,20069,38810,43400,57394,80378
5188:361,58396
5202:226,2399,3131,3315,6204,7468,7509,8261,9836,11486
5207:22,356,1276,2500,2751,3176,13112,56020,80894,105614
5208:28,138,1468,2032,9914,16679,25027,50477,81422,96953
5214:38390
5217:2590,2943,3145,7780,10951,18720,75982,97440,105346,115319
5247:
5271:6,8,15,32,114,215,670,866,36863,62080
5276:385,1696,3092,3098,3176,5813,11992,12093,67999,105614
5279:9777,11467,13504,14931,15273,31655,41671,72165,98343,118697
5288:199,285,616,966,2322,2557,3205,39311,70968,72229
5294:1326,25230,60314,97387
5299:3,8,18,21,58,84,185,353,612,616
5300:8,11,17,58,162,182,273,294,5586,39326
5306:22,225,931,2751,5586,13112,39326,56020,78944,80894
5307:2532,2643,2774,2804,2902,3575,3609,3640,3687,52546
5309:131,1462,2379,3423,4017,4194,8283,22871,88915,89740
5323:402,1482,3948,7598,8725,100806
5325:81,225,226,5586,8261,10758,25094,26360,39326,45108
5329:
5335:3003,5446,6185,6882,6991,9009,31984,50904,98182,121532
5358:508,2680,4453,5196,7626,9848,11783,34883,65527,107638
5361:84,1462,2379,3423,4017,4194,8283,22871,88915,89740
5364:8,17,58,162,182,273,294,3176,4067,105614
5378:
5385:3,6,8,58,76,116,162,273,294,409
5387:22,39,76,901,1960,2881,45428,51725,70531,100663
5397:4067,13531,22317,35207,40857,47674,74096,87326,95823,106068
5398:81,225,2407,5024,15178,36630,42292,45365,51092,95788
5403:21,39,58,182,236,273,294,409,542,5586
5425:302,698,1418,2407,6510,7146,12070,12080,17378,21981
5433:168,1262,3521,5091,10345,21217,26379,38138,51014,97455
5434:385,409,952,1109,2430,3092,4480,7048,69781,108469
5435:1633,2318,2400,2407,2582,2711,2733,3107,3172,3898
5436:58,135,162,168,182,273,294,1400,3148,3176
5438:4,48,155,327,363,441,710,787,899,1002
5449:21,385,2566,3092,3876,5775,7165,8783,9557,35660
5455:17,40,70,183,226,332,479,481,508,582
5456:18,22,952,1086,2751,7905,13112,14035,56020,80894
5458:17,138,302,654,866,978,1009,1334,25261,123026
5462:
5472:254,361,840,866,9289,13995,67394,74443,89559,117170
5474:566,2435,3423,4131,4588,9097,10053,47627,60599,67961
5477:1164,4462,5649,10072,20912,44984,49920,56364,81161,83954
5478:17,2512,2811,3288,6683,7602,8533,26132,47591,56270
5479:70,385,394,1876,1957,2500,3092,13897,23370,36277
5480:8,96,131,857,2703,2717,3023,4070,5398,8567
5499:17,40,57,76,97,138,1089,1152,1847,3348
5500:669,3011,3425,5305,6049,12762,16246,39872,51408,121727
5502:875,891,1272,2381,2436,3176,4862,72964,87651,105614
5512:13895,15681
5527:1690,2326,3191,4157,4718,8725,31957,41111,88422,109628
5529:9354,9498,10652,12414,15396,16257,16542,33229,43214,99182
5530:
5535:17,29,58,114,546,736,1196,1539,9458,41679
5536:81,140,385,1462,1884,2660,5767,7585,24510,110382
5542:17,32,224,508,843,1050,1109,1173,2505,5305
5551:542,735,837,2292,2361,2490,6491,18239
5562:226,6503,88858
5580:40,58,61,86,157,354,398,470,591,3148
5584:463,866,1462,2379,2520,3699,4558,4917,9377,119229
5601:8,17,103,146,236,910,1246,1912,2318,2509
5611:669,6856,9674,13077,13647,16965,18743,19528,74475,104327
5632:15,22,40,45,58,73,162,182,294,409
5640:7626,65527
5644:17,1119,4664,19860,38574,54458,64634,103331,103776,116709
5645:533,1352,1397,2656,2795,2811,8640,14636,30901,40561
5656:62,76,90,101,143,154,210,322,354,361
5666:2547,3058,3101,10891,19323,34935,56663,64568,105832,121235
5683:285,348,611,986,2579,2770,3438,27295,66332,112934
5691:2500,2804,4401,5249,6817,8261,9498,11556,13966,18238
5696:70,117,352,375,500,521,652,2869,8724,46436
5702:135,162,168,182,273,294,409,1400,3176,105614
5707:22,94,875,891,892,1357,2374,2960,3323,18937
5717:22,356,385,2751,3092,12451,13112,55080,56020,80894
5718:285,415,2393,2635,2855,3454,6193,12718,22445,62367
5721:225,385,2566,3092,3876,5024,36630,42292,51092,78944
5722:6,8,17,58,219,226,239,699,826,2939
5741:6,35,58,188,483,776,2589,4645,5093,102057
5765:17,58,84,114,226,279,414,422,650,2407
5766:327,356,866,1119,1410,7549,13095,21503,40821,86912
5780:50926,100368
5784:18,952,1086,2479,3176,4067,7905,8066,11754,14035
5788:70,131,219,226,17538,63183
5798:8,669,866,8725,35844,55976,82321,103919,109628,115617
5803:8,29,101,342,719,793,813,1131,1853,1957
5817:15,17,61,347,605,1372,1546,11402,18312,121849
5822:157,303,508,1133,2589,2951,5031,5093,7822,102057
5834:1330,2118,3096,11678,19398,35622,40828,43561,55206,95674
5858:15,17,22,58,119,135,285,358,2383,2848
5863:
5864:2635,4802,6600,6879,9568,15816,23200,26245,42456,84624
5865:18,39,236,385,542,952,1086,2318,7905,14035
5866:787,1276,1462,1696,4117,5975,7000,53672,76538,96010
5876:76,398,1651,2260,2856,3922,4308,5486,6901,12968
5884:58,379,573,800,888,934,1499,3546,5744,23576
5890:669,1245,1762,4113,5998,8622,9381,27336,45786,46326
5891:226,866,1633,2397,3772,3898,4818,5586,8261,39326
5892:
5894:76,119,131,347,4589,13914,14525,24024,64308,112705
5896:2363,2509,2606,3813,5446,5980,8261,8592,8859,52546
5904:2407,2606,2643,2757,4754,5446,7300,8261,13944,65915
5905:353,2600,4117,4239,29248,40556,53672,72395,96010
5922:931,5538,6531,8261,15918,16257,21224,26350,38537,54284
5923:40,262,361,658,931,1730,2139,4372,7132,8009
5943:26072,107985
5947:385,2547,3092,3098,3311,3772,10891,12093,40263,95322
5956:76,330,612,749,980,1344,1709,1867
5964:429,2755,5523,12940,13850,33780,67553,72405,76090,83782
5978:273,385,568,654,1556,1684,3092,3737,7946,9778
5990:32,119,301,559,1190,1803,1884,7141,10805,23791
5994:866,970,2436,3528,3609,4239,4679,6861,8292,11486
6001:
6002:162,236,642,1372,1462,2200,2379,7715,36569,69102
6013:225,1446,3176,5024,25291,26360,36630,42292,51092,105614
6018:
6020:1462,2379,3359,3423,4017,4308,9857,11566,13316,82818
6027:1825,2606,4802,6600,6879,12666,30894,59513,81559,84624
6031:17,22,875,891,931,1352,5450,21224,26350,54284
6062:
6067:2142,2194,2559,3148,5587,6531,6708,6759,16229,20300
6073:81,611,1566,2566,4959,5586,39326,67634,79727,116837
6076:18,21,39,65,236,385,542,3092,3176,105614
6078:8,385,875,891,1385,3043,3092,35947,38682,48762
6083:6,533,672,8533,8642,23577,25475,61000,79697,83246
6093:
6109:81,2566,3176,3438,3876,6531,27295,66332,105614,112934
6110:675,3128,3450,3828,4405,4818,4839,5074,6048,20309
6118:
6128:15,1131,2071,2946,20340,29839,31227,48265,51667,96079
6135:58,1064,3266,3354,3465,3558,6294,12226,30529,44421
6137:8,385,774,2318,2582,2733,3092,5361,6033,7029
6139:2703,12867,15244,21759,22086,22535,54684,70174,110794,115700
6140:225,1446,5225,5254,13660,39665,45010,78944,117083,119838
6145:17,29,363
6146:361,533,866,1761,6102,16870,18798,32353,64850,77436
6155:6,8,15,21,30,45,58,61,114,182
6161:3,18,58,76,952,1086,3150,7905,11379,14035
6162:866,4802,6600,6879,11013,27012,44848,66130,73003,84624
6164:8,138,285,295,5189,6644,13235,27048,32791,93735
6179:
6186:533,1462,2379,3423,4017,4194,8283,22871,88915,89740
6192:8,669,1730,2589,3011,5093,6049,16246,39872,102057
6202:22,2751,2881,3241,7393,13112,13408,56020,80894,97423
6205:1163,2407,2509,3149,11159,21728,27484,31459,62710,114003
6207:22,654,3148,5586,6708,6759,13399,26927,35935,39326
6210:8471,9354,19547,46354,47914,52513,62866,74505,113293,122304
6219:22,2751,3587,4058,5586,8725,13112,39326,56020,80894
6228:131,138,797,953,1462,1790,2068,2703,2704,5354
6270:3,58,76,162,182,273,294,8128,14819,38713
6271:698,1057,1119,1389,2139,3522,8579,27511,30993,81100
6274:62,866,1239,2703,8870,24393,33429,38398,44496,118730
6283:116,168,984,1069,1326,4068,7119,59984
6290:76,27237,39047,40560,40692,67095,73610,77708,77818,105041
6292:2606,3130,3241,5113,6499,9722,13408,36315,58305,97423
6298:76,352,20223,22678,23967,26360,28605,37101,41101,62519
6301:62,325,5308,10344,13658,15653,18903,21335,37615,47085
6312:2500,2606,3469,4149,4679,4739,5446,33741,94727,109666
6331:273,918,1527,1564,3058,3299,5254,6304,19323,22320
6336:17,173,195,208,355,361,473,931,5689,18010
6338:3,101,168,199,208,238,302,327,398,84550
6345:
6351:76,3251,6284,10089,31575,34865,56936,82136,92214,108501
6357:
6371:22,58,162,273,285,1335,2751,13112,56020,80894
6391:76,172,1352,7870,11273,12718,14269,15760,18459,20321
6392:
6395:1276,2832,2881,3584,29701,45428,51725,70531,100663,120890
6404:70,81,925,2697,2700,3435,7122,9824,11516,12003
6407:3,58,76,84,302,1152,2500,4401,9171,9678
6413:17,81,1220,1871,3056,4917,11535,28672,59374,122437
6420:187,1965,3039,3088,8725,10850,23096,51671,79889,122144
6450:2719,3743,4108,5529,7372,9134,14479,15436,34153,55522
6457:17,22,3148,6708,6759,30710,37602,53575,62595,72250
6469:17,394,799,4261,4363,7641,13008,39186,80422,108734
6475:17,48,70,94,97,245,875,1002,1744,108358
6520:6,11,17,29,37,40,2500,3092,4108,33124
6536:81,225,4754,5586,8261,25094,39326,45108,65915,78944
6543:4067,13531,22317,35207,40857,47674,74096,87326,95823,106068
6555:39,236,348,776,910,986,3241,5113,13408,97423
6565:65,81,116,194,1048,2512,3323,3522,25094,45108
6568:17,229,247,685,2079,2391,2703,2827,4736,12981
6569:157,866,2513,5207,6600,13745,23663,65309,84624,115291
6587:17,40,48,70,96,97,358,463,500,709
6593:
6594:787,3058,3176,6531,8261,15918,19323,34935,38537,105614
6597:861,1382,2140,3967,18406,19018,25022,52911,65269,72306
6600:204,1046,2500,2513,2804,2894,2943,2949,3131,3469
6601:2774,2894,2943,3104,3131,3176,3883,11834,72495,105614
6602:603,3201,4087,5586,6503,9009,11054,14218,38451,39326
6603:1337,3454,4657,40763,117946
6641:135,399,463,1752,2520,13573,22069,27461,27899,90025
6642:22,58,162,245,4665,5308,10344,13658,15653,18903
6655:17,245,463,1002,1744,2566,3876,4726,6761,108358
6658:
6671:601,3514,6304,27004,77811,98072
6676:6,94,610,813,963,1009,3131,7031,8879,17181
6682:94,189,262,342,385,450,500,669,892,9284
6694:2532,2566,3876,5019,5113,5349,5980,6817,6914,37446
6698:2397,2509,2532,4665,5510,6817,7416,9476,13116,83484
6723:1023,2031,2733,4008,4261,5361,6033,7029,13745,66338
6724:76,564,698,1245,1344,2414,4176,11695,51928,64111
6725:17,167,227,2465,3587,8725,16755,18344,25878,109215
6728:7,58,84,94,273,749,834,1348,2322,2500
6735:6,15,81,84,168,327,336,371,710,752
6736:15,18,45,58,73,952,1086,4569,7905,14035
6737:298,861,3713,7844,25710,27026,38231,52911,53892,72306
6749:122,2479,4605,5941,8066,11754,11930,18205,18530,95322
6755:385,3091,3092,3333,3544,3584,3718,3809,6395,35189
6773:8,15,81,96,226,245,564,698,5586,39326
6792:385,3092,4372,5775,7132,7165,8783,9557,9836,35660
6793:29,2804,3148,6708,6759,30710,37602,53575,62595,72250
6843:3,6,8,15,29,40,48,84,899,1187
6851:3,21,22,58,76,441,710,1002,1757,2980
6881:2318,2798,5586,5923,10652,24724,39326,57367,105894,118487
6883:
6886:1290,6914,23945,47230,100517,101837
6889:8,866,1966,3345,3699,4194,5538,8983,19112,86974
6894:385,861,2894,3092,5305,5382,5532,6306,12586,69872
6895:5153,28602,100243
6898:17,119,1152,1240,2068,2500,2686,2843,5184,91516
6903:22,698,2751,4605,6609,12010,13112,56020,80894,122099
6932:533,1276,1752,6043,7469,30147,51210,57865,104644,114994
6933:224,591,616,2505,2550,14382,31741,68782,75109,98619
6935:182,224,690,719,7541,87398,95649,120906
6939:
6948:21,22,65,616,710,1353,2751,13112,56020,80894
6950:81,873,2407,2606,2804,2911,3544,4739,11486,108469
6958:10,86,103,845,1468,37488,61854,73000,105401,108425
6960:3,22,58,76,84,302,2350,2500,3148,6708
6966:40,138,564,1790,2068,2703,2704,2749,2852,5354
6977:17,135,168,385,947,1400,3092,3176,8261,105614
6982:5912,9487,10550,28444,38685,87719,92752,96344,100041,119967
6983:96,866,3676,3701,3715,3880,4095,9044,32870,100041
6984:
6992:8,17,398,412,761,26238,51197,60839,96389,112940
7005:70,84,117,124,190,254,669,10909,59552,88786
7019:32,65,96,238,359,2500,8471,52513,62866,122304
7027:17,273,289,518,2292
7034:373,840,1121,2121,4452,5232,6455,11569,18150,110950
7035:22,58,2318,2751,2798,13112,24724,56020,80894,118487
7036:81,385,508,2500,2680,3092,3176,10809,34020,105614
7044:48,81,729,1348,1721,1822,2436,2443,2589,115031
7053:59312
7059:17,245,866,1002,1744,3241,4665,13408,97423,108358
7069:398,866,1099,2500,2606,5113,5959,6600,7657,24491
7077:2500,2606,4401,5887,9334,10150,11783,13504,16274,24251
7096:76,224,385,3092,3654,4784,20084,27998,45143,88714
7112:1462,2379,2462,3423,4017,4194,8283,22871,88915,89740
7116:8,15,17,23,48,441,710,1002,1382,3544
7118:58,131,219,224,245,249,656,787,1119,1187
7133:84,1462,2379,3423,4017,4194,8283,22871,88915,89740
7137:22,225,2751,6531,13112,15918,38537,56020,78944,80894
7140:225,3176,3438,5586,27295,39326,66332,78944,105614,112934
7159:162,658,3148,6708,6759,30710,37602,53575,62595,72250
7173:17,84,114,279,414,422,721,1528,2852,3288
7178:48,70,238,899,947,1152,2068,2686,5184,11780
7183:8,25,48,147,361,669,2139,3809,31563,114383
7184:866,2407,2500,3687,4679,4818,5446,8261,11159,11486
7188:866,947,2407,2622,3687,3772,5606,10758,18238,108469
7192:18,22,29,40,276,398,952,1086,7905,14035
7196:2946,9707,42529,93070
7203:15,29,30,56,162
7214:72,1462,2379,3423,4017,4194,8283,22871,88915,89740
7224:17,101,138,361,650,2842,14893,43788,56165,104869
7225:225,2500,4401,4679,5874,6208,13414,26360,70875,76472
7230:226,2606,2643,3176,6204,7416,8261,8859,13904,105614
7232:17,39,58,76,116,3236,5442,31780,38585,43614
7239:578,866,2717,4146,5995,6499,8312,12093,16658,42052
7242:1825,2330,2635,3011,3655,4802,6879,7626,8680,65527
7254:17,138,302,654,2487,2520,2885,17146,24003,86125
7268:
7291:866,1446,2142,2885,5254,7636,13660,45010,82447,86125
7294:1077,1468,1551,2241,7334,11559,57828,64938,81853,97742
7299:45,189,273,918,1352,1527,5254,6304,27104
7303:17,224,294,345,407,616,650,749,1245,1558
7326:2287,2512,2565,2911,3181,34337,37554,115788,116401,123317
7340:698,826,2946,5046,7037,9210,15591,23858,33416,53071
7346:
7348:289,1050,1351,1614,3106,4699,8103,29824,35422,74608
